1,1.87602920031598
2,1.87517674781757
3,1.87242613859716
4,1.87305295935146
5,1.8745530988277
6,1.87471077146849
7,1.87646746079246
8,1.8759277554005
9,1.87652721548671
10,1.87422724754317
11,1.87610667861805
12,1.87042792205844
13,1.87709657048812
14,1.87214975654685
15,1.87014299692766
16,1.87502003224332
17,1.87502505883691
18,1.87734628871832
19,1.87365755991578
20,1.87452192587303
21,1.86954464356726
22,1.8651807380916
23,1.86588233812067
24,1.87262406249878
25,1.87565690290881
26,1.88338264077049
27,1.88169986860322
28,1.88075811170181
29,1.88194579283707
30,1.87102556512251
31,1.85324733786439
32,1.83498883135406
33,1.81281464681071
34,1.77932267972209
35,1.75645203987639
36,1.71782366993039
37,1.69295011120776
38,1.67226155181967
39,1.6556137753611
40,1.64277271888902
41,1.6454205065159
42,1.65028590648083
43,1.67560207600852
44,1.69537155019961
45,1.72451652382608
46,1.76430307836299
47,1.80278918412951
48,1.84798488550207
49,1.88366323326372
50,1.92276064242131
51,1.95496427562734
52,1.98402263953467
53,2.00802540396147
54,2.0314676903026
55,2.03942030129664
56,2.052343561967
57,2.06371802533463
58,2.07380241794001
59,2.08889163993822
60,2.0992951875577
61,2.11467602152447
62,2.13493184948123
63,2.16055615309353
64,2.17992876896339
65,2.20707190803702
66,2.22784192281611
67,2.2471221204424
68,2.26315503215644
69,2.26993428951045
70,2.2719416353234
71,2.26973900453447
72,2.25554178610084
73,2.2358660294155
74,2.20859793548521
75,2.19041753649375
76,2.15906927544979
77,2.13177318134166
78,2.10801883116627
79,2.0828542122858
80,2.06847370978915
81,2.06055420859882
82,2.05895111197675
83,2.07064624950144
84,2.07878691233941
85,2.10101064378747
86,2.12390836720158
87,2.14427583451077
88,2.16721995204355
89,2.19049731142417
90,2.20714234757856
91,2.22244431545286
92,2.2271623780163
93,2.22480203722825
94,2.22294113943704
95,2.21460772334595
96,2.19512755089522
97,2.182813704125
98,2.16611813673987
99,2.15388074260714
100,2.13924781799027
101,2.12601584715913
102,2.11629610600304
103,2.11578182521202
104,2.10966059016444
105,2.10450170862019
106,2.10163018163631
107,2.09438829334218
108,2.08727416518278
109,2.06963373811321
110,2.04633667640706
111,2.02095267261204
112,1.98159262966372
113,1.94538957693421
114,1.90108822361864
115,1.85617774916741
116,1.80974395681857
117,1.76636720084579
118,1.72613798034958
119,1.69566132570317
120,1.66447374256512
121,1.64934573390287
122,1.64124575786037
123,1.64311290456602
124,1.65195903787116
125,1.66595270830207
126,1.68763529454698
127,1.71072267795311
128,1.73462195641279
129,1.76097403761749
130,1.78362875796687
131,1.80564270890429
132,1.81734467120871
133,1.8271101611074
134,1.83422140668817
135,1.8348701942382
136,1.83949606119764
137,1.83700880221868
138,1.84310268842349
139,1.84426261646461
140,1.85387171282383
141,1.86229470683914
142,1.87641806458237
143,1.89407635594571
144,1.91466851962868
145,1.93919177804831
146,1.9553643256544
147,1.97961753960738
148,1.99207059104657
149,2.0051231249131
150,2.00560126514469
151,2.00744636491163
152,2.0024313046635
153,1.99418483512486
154,1.97377743707416
155,1.95892756999998
156,1.93595890806067
157,1.91911938858148
158,1.90422200810255
159,1.89511994039179
160,1.88987931039208
161,1.89590560215742
162,1.91359647007375
163,1.93284846135897
164,1.95975712566302
165,1.99566893789224
166,2.03317234542882
167,2.07427529484145
168,2.11270368119252
169,2.14919993583522
170,2.18124023362305
171,2.21623384307887
172,2.23688230579507
173,2.25331076257841
174,2.26496164294026
175,2.27440773782344
176,2.27394654607495
177,2.27756987754705
178,2.27407245422459
179,2.27911479899395
180,2.27769545073156
181,2.28172382416711
182,2.28482277316324
183,2.29484287920481
184,2.30197321170284
185,2.30947177550355
186,2.31417023925866
187,2.31974726716948
188,2.31692296559205
189,2.31360416653203
190,2.29754111659706
191,2.27287316172573
192,2.24667065345881
193,2.20929952767223
194,2.17028271831958
195,2.12248719458049
196,2.07741720989611
197,2.03632047277174
198,1.99605146043049
199,1.95922586932948
200,1.92793738451349
201,1.90845019801223
202,1.89609946620775
203,1.8870639178046
204,1.89062807171984
205,1.89806075425935
206,1.9085137768067
207,1.9246112208994
208,1.93585106245565
209,1.94965784237612
210,1.96006372507102
211,1.96835692435856
212,1.9666226669048
213,1.9647831879213
214,1.95523115237153
215,1.94008969701238
216,1.92984187297986
217,1.91694051371971
218,1.89786423750308
219,1.88544811394065
220,1.87919313793802
221,1.86943983598139
222,1.867596037075
223,1.86834595123254
224,1.87116224877926
225,1.87663804755678
226,1.8810739962015
227,1.88078654688168
228,1.88451426983435
229,1.87504101964364
230,1.86675120194831
231,1.85882082775551
232,1.83489575913565
233,1.80631774186373
234,1.78551345016203
235,1.7502271320274
236,1.72492390028417
237,1.69186995379913
238,1.66914256026527
239,1.64747761939452
240,1.64449727444477
241,1.6452055828876
